id:ID	:LABEL	comp	condition
decl;__bam_compact_dups(DBC *,PAGE **,u_int32_t,int,DB_COMPACT *,int *,);static;bdb/btree/bt_compact.c;;__ret!;;	cReturn	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::__buf;;	cVariable	bdb/btree/	ENABLE_DEBUG_WOP
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::__trace;;	cVariable	bdb/btree/	ENABLE_DEBUG_WOP
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::c_data;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::check_dups;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::check_trunc;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::clear_root;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::cp;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::dbc;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::dbmp;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::dbp;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::do_commit;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::env;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::epg;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::factor;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::isdone;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::isdonep;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::merged;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::metalock;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::metapgno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::ncp;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::ndbc;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::nentry;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::next_lock;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::next_p;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::next_recno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::nnext_lock;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::nnext_pgno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::npg;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::npgno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::pg;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::pgno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::pgs_done;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::pgs_free;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::ppg;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::ppgno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::prev_lock;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::prev_pgno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::ret;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::saved_lock;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::saved_pgno;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::sflag;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::spanp;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::start;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::stop;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::t_ret;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,)::tdone;;	cVariable	bdb/btree/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,);;	cFunction	bdb/dbinc_auto/	
decl;__bam_compact_int(DBC *,DBT *,DBT *,u_int32_t,int *,DB_COMPACT *,int *,);;__ret!;;	cReturn	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::cmp;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::cp;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::dbc;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::isdone;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::pg;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::recno;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::ret;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::stop;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c::t;;	cVariable	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c;;	cFunction	bdb/btree/	
decl;__bam_compact_isdone(DBC *,DBT *,PAGE *,int *,);static;bdb/btree/bt_compact.c;;__ret!;;	cReturn	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::c_data;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::cp;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::dbc;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::dbmp;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::dpg;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::env;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::factor;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::isdone;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::level;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::opd;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::pgno;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::pgs_donep;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::ppg;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::ret;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::root_pgno;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::span;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::start;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,)::t_ret;;	cVariable	bdb/btree/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,);;	cFunction	bdb/dbinc_auto/	
decl;__bam_compact_opd(DBC *,db_pgno_t,PAGE **,u_int32_t,DB_COMPACT *,int *,);;__ret!;;	cReturn	bdb/btree/	
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::data1;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::data2;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::data;;	cVariable	bdb/btree/	
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::dbp;;	cVariable	bdb/btree/	
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::dptr;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::key1;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::key2;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::key;;	cVariable	bdb/btree/	
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c::kptr;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c;;	cFunction	bdb/btree/	
decl;__bam_compress_check_sort_multiple(DB *,DBT *,DBT *,);static;bdb/btree/bt_compress.c;;__ret!;;	cReturn	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c::data1;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c::data2;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c::dbp;;	cVariable	bdb/btree/	
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c::key1;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c::key2;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c::key;;	cVariable	bdb/btree/	
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c::kptr;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c;;	cFunction	bdb/btree/	
decl;__bam_compress_check_sort_multiple_key(DB *,DBT *,);static;bdb/btree/bt_compress.c;;__ret!;;	cReturn	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_keyonly(DB *,DBT *,);static;bdb/btree/bt_compress.c::dbp;;	cVariable	bdb/btree/	
decl;__bam_compress_check_sort_multiple_keyonly(DB *,DBT *,);static;bdb/btree/bt_compress.c::key1;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_keyonly(DB *,DBT *,);static;bdb/btree/bt_compress.c::key2;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_keyonly(DB *,DBT *,);static;bdb/btree/bt_compress.c::key;;	cVariable	bdb/btree/	
decl;__bam_compress_check_sort_multiple_keyonly(DB *,DBT *,);static;bdb/btree/bt_compress.c::kptr;;	cVariable	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_check_sort_multiple_keyonly(DB *,DBT *,);static;bdb/btree/bt_compress.c;;	cFunction	bdb/btree/	
decl;__bam_compress_check_sort_multiple_keyonly(DB *,DBT *,);static;bdb/btree/bt_compress.c;;__ret!;;	cReturn	bdb/btree/	(ENABLE_HAVE_COMPRESSION&&ENABLE_DIAGNOSTIC)
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::cp_n;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::dbc;;	cVariable	bdb/btree/	
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::dbc_n;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::dbp;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::ndata;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::ndatap;;	cVariable	bdb/btree/	
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::nkeys;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::nkeysp;;	cVariable	bdb/btree/	
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::ret;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::t;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,)::t_ret;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,);;	cFunction	bdb/dbinc_auto/	
decl;__bam_compress_count(DBC *,u_int32_t *,u_int32_t *,);;__ret!;;	cReturn	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,)::a;;	cVariable	bdb/btree/	
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,)::b;;	cVariable	bdb/btree/	
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,)::db;;	cVariable	bdb/btree/	
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,)::dcmp_a;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,)::dcmp_b;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,)::locp;;	cVariable	bdb/btree/	
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,);;	cFunction	bdb/dbinc_auto/	
decl;__bam_compress_dupcmp(DB *,const DBT *,const DBT *,size_t *,);;__ret!;;	cReturn	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_marshal_data(DB *,const DBT *,DBT *,);static;bdb/btree/bt_compress.c::data;;	cVariable	bdb/btree/	
decl;__bam_compress_marshal_data(DB *,const DBT *,DBT *,);static;bdb/btree/bt_compress.c::dbp;;	cVariable	bdb/btree/	
decl;__bam_compress_marshal_data(DB *,const DBT *,DBT *,);static;bdb/btree/bt_compress.c::destbuf;;	cVariable	bdb/btree/	
decl;__bam_compress_marshal_data(DB *,const DBT *,DBT *,);static;bdb/btree/bt_compress.c::ptr;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_marshal_data(DB *,const DBT *,DBT *,);static;bdb/btree/bt_compress.c::ret;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_marshal_data(DB *,const DBT *,DBT *,);static;bdb/btree/bt_compress.c;;	cFunction	bdb/btree/	
decl;__bam_compress_marshal_data(DB *,const DBT *,DBT *,);static;bdb/btree/bt_compress.c;;__ret!;;	cReturn	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::callback;;	cVariable	bdb/btree/	
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::compcursor;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::compend;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::compressed;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::currentData;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::currentKey;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::data1;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::data2;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::data;;	cVariable	bdb/btree/	
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::datasize;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::dbp;;	cVariable	bdb/btree/	
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::env;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::handle;;	cVariable	bdb/btree/	
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::key1;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::key2;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::key;;	cVariable	bdb/btree/	
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::prevData;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::prevKey;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::ret;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::size;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::t_ret;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,)::vdp;;	cVariable	bdb/btree/	
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,);;	cFunction	bdb/dbinc_auto/	
decl;__bam_compress_salvage(DB *,VRFY_DBINFO *,void *,int (*)(void *, const void *),DBT *,DBT *,);;__ret!;;	cReturn	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_set_dbt(DB *,DBT *,const void *,u_int32_t,);static;bdb/btree/bt_compress.c::data;;	cVariable	bdb/btree/	
decl;__bam_compress_set_dbt(DB *,DBT *,const void *,u_int32_t,);static;bdb/btree/bt_compress.c::dbp;;	cVariable	bdb/btree/	
decl;__bam_compress_set_dbt(DB *,DBT *,const void *,u_int32_t,);static;bdb/btree/bt_compress.c::dbt;;	cVariable	bdb/btree/	
decl;__bam_compress_set_dbt(DB *,DBT *,const void *,u_int32_t,);static;bdb/btree/bt_compress.c::ret;;	cVariable	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_set_dbt(DB *,DBT *,const void *,u_int32_t,);static;bdb/btree/bt_compress.c::size;;	cVariable	bdb/btree/	
decl;__bam_compress_set_dbt(DB *,DBT *,const void *,u_int32_t,);static;bdb/btree/bt_compress.c;;	cFunction	bdb/btree/	
decl;__bam_compress_set_dbt(DB *,DBT *,const void *,u_int32_t,);static;bdb/btree/bt_compress.c;;__ret!;;	cReturn	bdb/btree/	ENABLE_HAVE_COMPRESSION
decl;__bam_compress_stream::data;;	cVariable	bdb/btree/	
decl;__bam_compress_stream::dptr;;	cVariable	bdb/btree/	
decl;__bam_compress_stream::key;;	cVariable	bdb/btree/	
decl;__bam_compress_stream::kptr;;	cVariable	bdb/btree/	
decl;__bam_compress_stream::next::;;	cVariable	bdb/btree/	
decl;__bam_compress_stream::next;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::bi;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::cinp;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::cp;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::dbp;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::internal;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::nbytes;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::nxt;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::off;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::pinp;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::pp;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,)::stop;;	cVariable	bdb/btree/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,);;	cFunction	bdb/dbinc_auto/	
decl;__bam_copy(DB *,PAGE *,PAGE *,u_int32_t,u_int32_t,);;__ret!;;	cReturn	bdb/btree/	
